id_protein	id_analysis	type
NP_459845.1	G3DSA:1.20.1250.20:FF:000133	NULL_TYPE
NP_459845.1	G3DSA:1.20.1250.20:FF:000102	NULL_TYPE
NP_459845.1	PF07690	FAMILY
NP_459845.1	PTHR23514	NULL_TYPE
NP_459845.1	cd17393	NULL_TYPE
NP_459845.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_461199.1	PF03892	FAMILY
NP_461199.1	G3DSA:1.10.1130.10:FF:000001	NULL_TYPE
NP_461199.1	PTHR38604	FAMILY
NP_461199.1	SSF48695	HOMOLOGOUS_SUPERFAMILY
NP_462734.1	G3DSA:1.10.10.10:FF:000544	NULL_TYPE
NP_462734.1	PF00126	DOMAIN
NP_462734.1	G3DSA:3.40.190.290:FF:000023	NULL_TYPE
NP_462734.1	PF03466	DOMAIN
NP_462734.1	PTHR30419	NULL_TYPE
NP_462734.1	cd08440	NULL_TYPE
NP_462734.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_462734.1	SSF53850	NULL_TYPE
NP_461995.3	PF12146	DOMAIN
NP_461995.3	PTHR43433	NULL_TYPE
NP_461995.3	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_461806.1	PF16535	DOMAIN
NP_461806.1	PF04888	FAMILY
NP_459028.1	PF13953	DOMAIN
NP_459028.1	G3DSA:2.60.40.3110:FF:000001	NULL_TYPE
NP_459028.1	PF13954	DOMAIN
NP_459028.1	G3DSA:3.10.20.410:FF:000002	NULL_TYPE
NP_459028.1	PF00577	FAMILY
NP_459028.1	G3DSA:2.60.40.2610:FF:000001	NULL_TYPE
NP_459028.1	PTHR30451	FAMILY
NP_459028.1	SSF141729	HOMOLOGOUS_SUPERFAMILY
NP_459074.1	G3DSA:2.160.10.10:FF:000012	NULL_TYPE
NP_459074.1	PF00132	REPEAT
NP_459074.1	PTHR13061	NULL_TYPE
NP_459074.1	cd04745	NULL_TYPE
NP_459074.1	SSF51161	HOMOLOGOUS_SUPERFAMILY
NP_459508.1	G3DSA:3.40.250.10:FF:000009	NULL_TYPE
NP_459508.1	PTHR30401	NULL_TYPE
NP_459508.1	cd01520	NULL_TYPE
NP_459508.1	SSF52821	HOMOLOGOUS_SUPERFAMILY
NP_460146.1	PF00460	DOMAIN
NP_460146.1	PF06429	DOMAIN
NP_460146.1	PTHR30435	NULL_TYPE
NP_459184.1	PF01522	DOMAIN
NP_459184.1	PTHR34216	NULL_TYPE
NP_459184.1	cd10966	NULL_TYPE
NP_459184.1	SSF88713	HOMOLOGOUS_SUPERFAMILY
NP_462141.1	PF13721	DOMAIN
NP_463389.1	PF02492	DOMAIN
NP_463389.1	G3DSA:3.30.1220.10:FF:000001	NULL_TYPE
NP_463389.1	PF07683	DOMAIN
NP_463389.1	G3DSA:3.40.50.300:FF:000778	NULL_TYPE
NP_463389.1	PTHR13748	NULL_TYPE
NP_463389.1	cd03112	NULL_TYPE
NP_463389.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463389.1	SSF90002	NULL_TYPE
NP_459962.1	G3DSA:2.20.25.10:FF:000002	NULL_TYPE
NP_459962.1	PF03966	FAMILY
NP_459962.1	PTHR33505	NULL_TYPE
NP_459962.1	SSF158997	NULL_TYPE
NP_462653.1	PF13708	DOMAIN
NP_461692.1	PF01527	FAMILY
NP_461692.1	PTHR33609	NULL_TYPE
NP_461692.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_490579.1	PF06986	FAMILY
NP_459696.1	PF01784	FAMILY
NP_459696.1	G3DSA:3.40.1390.30:FF:000002	NULL_TYPE
NP_459696.1	G3DSA:3.40.1390.30:FF:000003	NULL_TYPE
NP_459696.1	PTHR13799	FAMILY
NP_459696.1	SSF102705	HOMOLOGOUS_SUPERFAMILY
NP_460655.1	SSF141868	HOMOLOGOUS_SUPERFAMILY
NP_459596.1	PF02195	DOMAIN
NP_459596.1	G3DSA:3.90.1530.10:FF:000002	NULL_TYPE
NP_459596.1	PTHR30083	NULL_TYPE
NP_459596.1	cd16397	NULL_TYPE
NP_459596.1	SSF110849	HOMOLOGOUS_SUPERFAMILY
NP_461652.3	PF10592	FAMILY
NP_462478.1	G3DSA:1.10.287.950:FF:000001	NULL_TYPE
NP_462478.1	PF00015	DOMAIN
NP_462478.1	PF02203	DOMAIN
NP_462478.1	G3DSA:1.20.120.30:FF:000005	NULL_TYPE
NP_462478.1	PF00672	DOMAIN
NP_462478.1	PTHR43531	NULL_TYPE
NP_462478.1	cd11386	NULL_TYPE
NP_462478.1	cd06225	NULL_TYPE
NP_462478.1	cd19407	NULL_TYPE
NP_462478.1	SSF47170	HOMOLOGOUS_SUPERFAMILY
NP_462478.1	SSF58104	NULL_TYPE
NP_461163.1	G3DSA:3.40.50.300:FF:000016	NULL_TYPE
NP_461163.1	PF08352	DOMAIN
NP_461163.1	PF00005	DOMAIN
NP_461163.1	PTHR43776	NULL_TYPE
NP_461163.1	cd03257	NULL_TYPE
NP_461163.1	cd03257	NULL_TYPE
NP_461163.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461163.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461987.1	PF03479	DOMAIN
NP_461987.1	PTHR34988	NULL_TYPE
NP_461987.1	cd11378	DOMAIN
NP_461987.1	SSF117856	NULL_TYPE
NP_461293.1	G3DSA:3.40.50.300:FF:000020	NULL_TYPE
NP_461293.1	PF00005	DOMAIN
NP_461293.1	PTHR43166	NULL_TYPE
NP_461293.1	cd03262	NULL_TYPE
NP_461293.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462656.1	PF03797	DOMAIN
NP_462656.1	PF18883	DOMAIN
NP_462656.1	PTHR12338	NULL_TYPE
NP_462656.1	cd01344	DOMAIN
NP_462656.1	SSF103515	HOMOLOGOUS_SUPERFAMILY
NP_462656.1	SSF51126	HOMOLOGOUS_SUPERFAMILY
NP_490554.1	PF00436	FAMILY
NP_490554.1	PTHR10302	FAMILY
NP_490554.1	cd04496	FAMILY
NP_490554.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_462568.1	PF02615	FAMILY
NP_462568.1	PTHR11091	FAMILY
NP_462568.1	SSF89733	HOMOLOGOUS_SUPERFAMILY
NP_460462.1	G3DSA:3.40.630.30:FF:000007	NULL_TYPE
NP_460462.1	PF13302	DOMAIN
NP_460462.1	PTHR43415	NULL_TYPE
NP_460462.1	cd04301	NULL_TYPE
NP_460462.1	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_459117.1	PF00180	DOMAIN
NP_459117.1	G3DSA:3.40.718.10:FF:000004	NULL_TYPE
NP_459117.1	PTHR42979	FAMILY
NP_459117.1	SSF53659	NULL_TYPE
NP_460849.3	PF00005	DOMAIN
NP_460849.3	G3DSA:3.40.50.300:FF:000392	NULL_TYPE
NP_460849.3	PTHR42734	NULL_TYPE
NP_460849.3	cd03235	NULL_TYPE
NP_460849.3	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460872.1	PF04344	FAMILY
NP_460872.1	G3DSA:1.10.287.500:FF:000001	NULL_TYPE
NP_460872.1	PTHR43693	NULL_TYPE
NP_460872.1	SSF75708	NULL_TYPE
NP_462058.1	G3DSA:2.30.30.140:FF:000022	NULL_TYPE
NP_462058.1	PF01455	FAMILY
NP_462058.1	PTHR35177	FAMILY
NP_462058.1	SSF159127	NULL_TYPE
NP_462871.1	PF02386	FAMILY
NP_462871.1	PTHR32024	NULL_TYPE
NP_463223.1	G3DSA:3.40.50.300:FF:000173	NULL_TYPE
NP_463223.1	PF13167	DOMAIN
NP_463223.1	PF16360	DOMAIN
NP_463223.1	PF01926	DOMAIN
NP_463223.1	G3DSA:3.40.50.11060:FF:000001	NULL_TYPE
NP_463223.1	PF19275	DOMAIN
NP_463223.1	PTHR10229	FAMILY
NP_463223.1	cd01878	DOMAIN
NP_463223.1	SSF54980	HOMOLOGOUS_SUPERFAMILY
NP_463223.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463187.1	PF02683	DOMAIN
NP_463187.1	G3DSA:2.60.40.1250:FF:000001	NULL_TYPE
NP_463187.1	PF13899	NULL_TYPE
NP_463187.1	G3DSA:3.40.30.10:FF:000116	NULL_TYPE
NP_463187.1	PF11412	DOMAIN
NP_463187.1	PTHR32234	NULL_TYPE
NP_463187.1	cd02953	DOMAIN
NP_463187.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_463187.1	SSF74863	HOMOLOGOUS_SUPERFAMILY
NP_461925.1	PF00248	DOMAIN
NP_461925.1	G3DSA:3.20.20.100:FF:000005	NULL_TYPE
NP_461925.1	PTHR43364	NULL_TYPE
NP_461925.1	cd19094	NULL_TYPE
NP_461925.1	SSF51430	HOMOLOGOUS_SUPERFAMILY
NP_462597.1	PF02746	DOMAIN
NP_462597.1	G3DSA:3.30.390.10:FF:000008	NULL_TYPE
NP_462597.1	G3DSA:3.20.20.120:FF:000009	NULL_TYPE
NP_462597.1	PF13378	DOMAIN
NP_462597.1	PTHR13794	FAMILY
NP_462597.1	cd03316	NULL_TYPE
NP_462597.1	SSF54826	HOMOLOGOUS_SUPERFAMILY
NP_462597.1	SSF51604	HOMOLOGOUS_SUPERFAMILY
NP_462475.1	PF10694	FAMILY
NP_460354.1	PF08349	DOMAIN
NP_460354.1	PF04463	FAMILY
NP_460354.1	PTHR30087	NULL_TYPE
NP_462442.1	PF02447	FAMILY
NP_462442.1	PTHR30354	FAMILY
NP_461991.1	PF00005	DOMAIN
NP_461991.1	G3DSA:3.40.50.300:FF:001774	NULL_TYPE
NP_461991.1	PTHR43553	NULL_TYPE
NP_461991.1	cd03225	DOMAIN
NP_461991.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_447555.1	G3DSA:1.20.5.550:FF:000001	NULL_TYPE
NP_447555.1	PF00171	DOMAIN
NP_447555.1	G3DSA:3.40.605.10:FF:000017	NULL_TYPE
NP_447555.1	PF14850	DOMAIN
NP_447555.1	G3DSA:1.20.5.460:FF:000001	NULL_TYPE
NP_447555.1	PF18327	DOMAIN
NP_447555.1	G3DSA:3.40.309.10:FF:000005	NULL_TYPE
NP_447555.1	PF01619	DOMAIN
NP_447555.1	G3DSA:3.20.20.220:FF:000004	NULL_TYPE
NP_447555.1	PTHR42862	NULL_TYPE
NP_447555.1	cd07125	NULL_TYPE
NP_447555.1	cd22233	NULL_TYPE
NP_447555.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_447555.1	SSF53720	HOMOLOGOUS_SUPERFAMILY
NP_447555.1	SSF51730	HOMOLOGOUS_SUPERFAMILY
NP_447555.1	SSF81935	HOMOLOGOUS_SUPERFAMILY
NP_460129.1	PF01292	DOMAIN
NP_460129.1	G3DSA:1.20.950.20:FF:000005	NULL_TYPE
NP_460129.1	G3DSA:1.20.950.20:FF:000006	NULL_TYPE
NP_460129.1	PTHR30529	NULL_TYPE
NP_460129.1	SSF81342	HOMOLOGOUS_SUPERFAMILY
NP_461188.1	PF09411	FAMILY
NP_460694.1	PF04279	FAMILY
NP_460694.1	PTHR36917	FAMILY
NP_448287.1	PF00589	DOMAIN
NP_448287.1	SSF56349	HOMOLOGOUS_SUPERFAMILY
NP_460243.1	PF04343	FAMILY
NP_460243.1	PTHR36849	NULL_TYPE
NP_460598.1	PF01292	DOMAIN
NP_460598.1	PTHR30529	NULL_TYPE
NP_460598.1	SSF81342	HOMOLOGOUS_SUPERFAMILY
NP_459995.1	PF07105	FAMILY
NP_461535.1	PF12323	DOMAIN
NP_461535.1	PF01385	DOMAIN
NP_461535.1	PF07282	DOMAIN
NP_459319.1	G3DSA:3.40.309.10:FF:000006	NULL_TYPE
NP_459319.1	PF00171	DOMAIN
NP_459319.1	PTHR11063	NULL_TYPE
NP_459319.1	cd07079	DOMAIN
NP_459319.1	SSF53720	HOMOLOGOUS_SUPERFAMILY
NP_461671.1	PF05930	FAMILY
NP_461671.1	PTHR36154	NULL_TYPE
NP_462621.1	PF06293	NULL_TYPE
NP_462621.1	SSF56112	HOMOLOGOUS_SUPERFAMILY
NP_461455.1	G3DSA:2.130.10.10:FF:000125	NULL_TYPE
NP_461455.1	PF13360	REPEAT
NP_461455.1	PTHR34512	NULL_TYPE
NP_461455.1	SSF50998	HOMOLOGOUS_SUPERFAMILY
NP_459593.1	PF04328	FAMILY
NP_459593.1	PTHR38453	FAMILY
NP_462642.1	PF19296	DOMAIN
NP_462642.1	PF04607	DOMAIN
NP_462642.1	G3DSA:3.10.20.30:FF:000002	NULL_TYPE
NP_462642.1	PF02824	DOMAIN
NP_462642.1	G3DSA:3.30.460.10:FF:000001	NULL_TYPE
NP_462642.1	PF13291	DOMAIN
NP_462642.1	G3DSA:3.30.70.260:FF:000006	NULL_TYPE
NP_462642.1	G3DSA:1.10.3210.10:FF:000001	NULL_TYPE
NP_462642.1	PF13328	NULL_TYPE
NP_462642.1	PTHR21262	NULL_TYPE
NP_462642.1	cd00077	DOMAIN
NP_462642.1	cd01668	DOMAIN
NP_462642.1	cd04876	NULL_TYPE
NP_462642.1	cd05399	DOMAIN
NP_462642.1	SSF109604	NULL_TYPE
NP_462642.1	SSF81301	HOMOLOGOUS_SUPERFAMILY
NP_462642.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_462642.1	SSF81271	HOMOLOGOUS_SUPERFAMILY
NP_462541.1	G3DSA:2.60.40.1090:FF:000001	NULL_TYPE
NP_462541.1	PF00419	DOMAIN
NP_462541.1	PTHR33420	NULL_TYPE
NP_462541.1	SSF49401	HOMOLOGOUS_SUPERFAMILY
NP_461904.1	PF02657	DOMAIN
NP_461904.1	PTHR43597	DOMAIN
NP_461904.1	SSF82649	NULL_TYPE
NP_459298.1	PF02753	DOMAIN
NP_459298.1	PF00345	DOMAIN
NP_459298.1	PTHR30251	NULL_TYPE
NP_459298.1	SSF49584	HOMOLOGOUS_SUPERFAMILY
NP_459298.1	SSF49354	HOMOLOGOUS_SUPERFAMILY
NP_461426.1	G3DSA:3.40.30.10:FF:000007	NULL_TYPE
NP_461426.1	PF00578	DOMAIN
NP_461426.1	PTHR42801	NULL_TYPE
NP_461426.1	cd03017	NULL_TYPE
NP_461426.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_462334.1	PF00238	FAMILY
NP_462334.1	G3DSA:2.40.150.20:FF:000001	NULL_TYPE
NP_462334.1	PTHR11761	FAMILY
NP_462334.1	SSF50193	HOMOLOGOUS_SUPERFAMILY
NP_459219.1	PF08335	DOMAIN
NP_459219.1	PF01909	DOMAIN
NP_459219.1	PF01842	DOMAIN
NP_459219.1	PF01966	DOMAIN
NP_459219.1	G3DSA:1.10.3210.10:FF:000005	NULL_TYPE
NP_459219.1	PTHR47320	FAMILY
NP_459219.1	cd05401	NULL_TYPE
NP_459219.1	cd00077	DOMAIN
NP_459219.1	cd04899	NULL_TYPE
NP_459219.1	cd04900	NULL_TYPE
NP_459219.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_459219.1	SSF81593	NULL_TYPE
NP_459219.1	SSF81301	HOMOLOGOUS_SUPERFAMILY
NP_459219.1	SSF109604	NULL_TYPE
NP_459219.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_460532.3	PF04828	DOMAIN
NP_460532.3	PTHR33337	NULL_TYPE
NP_460532.3	SSF51316	HOMOLOGOUS_SUPERFAMILY
NP_459778.1	G3DSA:1.20.1270.130:FF:000003	NULL_TYPE
NP_459778.1	PF14496	DOMAIN
NP_459778.1	G3DSA:1.20.58.360:FF:000001	NULL_TYPE
NP_459778.1	PF12468	DOMAIN
NP_459778.1	PTHR47114	NULL_TYPE
NP_459778.1	SSF52058	NULL_TYPE
NP_462113.1	PF07290	FAMILY
NP_461905.3	PF00892	DOMAIN
NP_461905.3	PTHR22911	NULL_TYPE
NP_461905.3	SSF103481	NULL_TYPE
NP_461905.3	SSF103481	NULL_TYPE
NP_462522.1	PF10945	FAMILY
NP_459150.1	PF01729	DOMAIN
NP_459150.1	G3DSA:3.20.20.70:FF:000030	NULL_TYPE
NP_459150.1	G3DSA:3.90.1170.20:FF:000002	NULL_TYPE
NP_459150.1	PF02749	DOMAIN
NP_459150.1	PTHR32179	FAMILY
NP_459150.1	cd01572	FAMILY
NP_459150.1	SSF54675	NULL_TYPE
NP_459150.1	SSF51690	HOMOLOGOUS_SUPERFAMILY
NP_449150.1	PF13276	DOMAIN
NP_449150.1	PF00665	DOMAIN
NP_449150.1	PTHR47515	NULL_TYPE
NP_449150.1	SSF53098	HOMOLOGOUS_SUPERFAMILY
NP_463220.1	PF01119	DOMAIN
NP_463220.1	G3DSA:3.30.230.10:FF:000013	NULL_TYPE
NP_463220.1	PF13589	NULL_TYPE
NP_463220.1	G3DSA:3.30.565.10:FF:000003	NULL_TYPE
NP_463220.1	G3DSA:3.30.1370.100:FF:000002	NULL_TYPE
NP_463220.1	PF08676	DOMAIN
NP_463220.1	PTHR10073	FAMILY
NP_463220.1	cd03482	NULL_TYPE
NP_463220.1	cd16926	NULL_TYPE
NP_463220.1	SSF118116	HOMOLOGOUS_SUPERFAMILY
NP_463220.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_463220.1	SSF55874	HOMOLOGOUS_SUPERFAMILY
NP_462850.1	PF08267	DOMAIN
NP_462850.1	G3DSA:3.20.20.210:FF:000002	NULL_TYPE
NP_462850.1	PF01717	DOMAIN
NP_462850.1	G3DSA:3.20.20.210:FF:000003	NULL_TYPE
NP_462850.1	PTHR30519	NULL_TYPE
NP_462850.1	cd03312	NULL_TYPE
NP_462850.1	cd03311	DOMAIN
NP_462850.1	SSF51726	HOMOLOGOUS_SUPERFAMILY
NP_462850.1	SSF51726	HOMOLOGOUS_SUPERFAMILY
NP_460683.1	G3DSA:3.40.50.880:FF:000021	NULL_TYPE
NP_460683.1	PF00117	DOMAIN
NP_460683.1	PF02885	DOMAIN
NP_460683.1	PF00591	DOMAIN
NP_460683.1	G3DSA:1.20.970.10:FF:000003	NULL_TYPE
NP_460683.1	G3DSA:3.40.1030.10:FF:000002	NULL_TYPE
NP_460683.1	PTHR43285	FAMILY
NP_460683.1	cd01743	DOMAIN
NP_460683.1	SSF47648	HOMOLOGOUS_SUPERFAMILY
NP_460683.1	SSF52418	HOMOLOGOUS_SUPERFAMILY
NP_460683.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_459023.1	PF00704	DOMAIN
NP_459023.1	PTHR11177	NULL_TYPE
NP_459023.1	cd12215	NULL_TYPE
NP_459023.1	cd06548	NULL_TYPE
NP_459023.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_459023.1	SSF54556	HOMOLOGOUS_SUPERFAMILY
NP_459023.1	SSF51055	HOMOLOGOUS_SUPERFAMILY
NP_461740.1	PF16576	DOMAIN
NP_461740.1	PF00529	DOMAIN
NP_461740.1	G3DSA:2.40.30.170:FF:000003	NULL_TYPE
NP_461740.1	PTHR30386	NULL_TYPE
NP_461740.1	SSF111369	NULL_TYPE
NP_461740.1	SSF111369	NULL_TYPE
NP_459209.3	G3DSA:2.60.300.12:FF:000002	NULL_TYPE
NP_459209.3	PF01521	DOMAIN
NP_459209.3	PTHR43011	NULL_TYPE
NP_459209.3	SSF89360	HOMOLOGOUS_SUPERFAMILY
NP_459814.1	PF17969	DOMAIN
NP_459814.1	G3DSA:2.40.440.10:FF:000001	NULL_TYPE
NP_459814.1	PF03734	DOMAIN
NP_459814.1	PTHR30582	NULL_TYPE
NP_459814.1	cd16913	DOMAIN
NP_459814.1	SSF141523	HOMOLOGOUS_SUPERFAMILY
NP_461309.1	PF09335	FAMILY
NP_461309.1	PTHR30353	FAMILY
NP_462569.1	PF04074	FAMILY
NP_462569.1	G3DSA:2.60.120.370:FF:000003	NULL_TYPE
NP_462569.1	PTHR34986	FAMILY
NP_462569.1	SSF51197	NULL_TYPE
NP_459116.1	PF00330	DOMAIN
NP_459116.1	G3DSA:3.30.499.10:FF:000007	NULL_TYPE
NP_459116.1	G3DSA:3.30.499.10:FF:000006	NULL_TYPE
NP_459116.1	PTHR43822	NULL_TYPE
NP_459116.1	cd01583	DOMAIN
NP_459116.1	SSF53732	HOMOLOGOUS_SUPERFAMILY
NP_459067.1	PF03802	FAMILY
NP_460233.1	PF10798	FAMILY
NP_460788.1	PF03613	FAMILY
NP_460788.1	PTHR32502	NULL_TYPE
NP_459228.1	PF02163	DOMAIN
NP_459228.1	PF17820	DOMAIN
NP_459228.1	G3DSA:2.30.42.10:FF:000094	NULL_TYPE
NP_459228.1	G3DSA:2.30.42.10:FF:000095	NULL_TYPE
NP_459228.1	PTHR42837	FAMILY
NP_459228.1	cd06163	NULL_TYPE
NP_459228.1	cd00989	NULL_TYPE
NP_459228.1	cd00989	NULL_TYPE
NP_459228.1	SSF50156	HOMOLOGOUS_SUPERFAMILY
NP_459228.1	SSF50156	HOMOLOGOUS_SUPERFAMILY
NP_463051.1	PF04266	DOMAIN
NP_463051.1	PTHR39203	FAMILY
NP_463051.1	cd06553	FAMILY
NP_463051.1	SSF88697	HOMOLOGOUS_SUPERFAMILY
NP_460188.1	G3DSA:3.40.50.300:FF:000230	NULL_TYPE
NP_460188.1	PF00005	DOMAIN
NP_460188.1	PTHR24220	FAMILY
NP_460188.1	cd03255	DOMAIN
NP_460188.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461133.1	PF02653	FAMILY
NP_461133.1	PTHR32196	NULL_TYPE
NP_461133.1	cd06579	NULL_TYPE
NP_459756.1	PF09935	FAMILY
NP_462818.1	PF06899	FAMILY
NP_460357.1	G3DSA:1.10.287.130:FF:000074	NULL_TYPE
NP_460357.1	G3DSA:3.30.565.10:FF:000037	NULL_TYPE
NP_460357.1	PF00072	DOMAIN
NP_460357.1	PF00672	DOMAIN
NP_460357.1	PF02518	DOMAIN
NP_460357.1	G3DSA:3.40.50.2300:FF:000324	NULL_TYPE
NP_460357.1	PF00512	DOMAIN
NP_460357.1	PTHR45339	NULL_TYPE
NP_460357.1	cd06225	NULL_TYPE
NP_460357.1	cd17546	NULL_TYPE
NP_460357.1	cd16922	NULL_TYPE
NP_460357.1	cd00082	DOMAIN
NP_460357.1	SSF158472	NULL_TYPE
NP_460357.1	SSF55874	HOMOLOGOUS_SUPERFAMILY
NP_460357.1	SSF47384	HOMOLOGOUS_SUPERFAMILY
NP_460357.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_460357.1	SSF47226	HOMOLOGOUS_SUPERFAMILY
NP_462201.3	G3DSA:2.30.30.180:FF:000001	NULL_TYPE
NP_462201.3	G3DSA:3.30.300.70:FF:000001	NULL_TYPE
NP_462201.3	PF02576	DOMAIN
NP_462201.3	PF17384	DOMAIN
NP_462201.3	PTHR33867	FAMILY
NP_462201.3	cd01734	DOMAIN
NP_462201.3	SSF75420	HOMOLOGOUS_SUPERFAMILY
NP_462201.3	SSF74942	HOMOLOGOUS_SUPERFAMILY
NP_490509.1	PF13954	DOMAIN
NP_490509.1	PF00577	FAMILY
NP_490509.1	PTHR30451	FAMILY
NP_490509.1	SSF141729	HOMOLOGOUS_SUPERFAMILY
NP_461393.1	G3DSA:1.10.220.70:FF:000001	NULL_TYPE
NP_461393.1	PF06751	FAMILY
NP_461393.1	G3DSA:3.20.20.70:FF:000055	NULL_TYPE
NP_461393.1	G3DSA:2.30.170.30:FF:000001	NULL_TYPE
NP_461393.1	PTHR39329	FAMILY
NP_461665.1	PF07022	DOMAIN
NP_461665.1	PF16452	DOMAIN
NP_459721.1	PF16078	DOMAIN
NP_459721.1	PF00676	DOMAIN
NP_459721.1	G3DSA:3.40.50.970:FF:000014	NULL_TYPE
NP_459721.1	G3DSA:1.10.287.1150:FF:000004	NULL_TYPE
NP_459721.1	G3DSA:3.40.50.12470:FF:000002	NULL_TYPE
NP_459721.1	PF02779	DOMAIN
NP_459721.1	PF16870	DOMAIN
NP_459721.1	G3DSA:3.40.50.11610:FF:000001	NULL_TYPE
NP_459721.1	PTHR23152	FAMILY
NP_459721.1	cd02016	NULL_TYPE
NP_459721.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_459721.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_460377.1	PF07201	DOMAIN
NP_460377.1	SSF140591	NULL_TYPE
NP_461993.1	PF01435	DOMAIN
NP_461993.1	PTHR22726	NULL_TYPE
NP_461993.1	cd07334	NULL_TYPE
NP_460885.1	PF00982	FAMILY
NP_460885.1	G3DSA:3.40.50.2000:FF:000024	NULL_TYPE
NP_460885.1	PTHR10788	FAMILY
NP_460885.1	cd03788	FAMILY
NP_460885.1	SSF53756	NULL_TYPE
NP_462198.1	PF02033	FAMILY
NP_462198.1	G3DSA:3.30.300.20:FF:000007	NULL_TYPE
NP_462198.1	PTHR33515	FAMILY
NP_462198.1	SSF89919	HOMOLOGOUS_SUPERFAMILY
NP_462079.1	PF00465	DOMAIN
NP_462079.1	G3DSA:3.40.50.1970:FF:000008	NULL_TYPE
NP_462079.1	G3DSA:1.20.1090.10:FF:000005	NULL_TYPE
NP_462079.1	PTHR43633	FAMILY
NP_462079.1	cd08187	FAMILY
NP_462079.1	SSF56796	NULL_TYPE
NP_459423.1	G3DSA:3.40.50.300:FF:000425	NULL_TYPE
NP_459423.1	PF08402	DOMAIN
NP_459423.1	PF00005	DOMAIN
NP_459423.1	PTHR42781	NULL_TYPE
NP_459423.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459423.1	SSF50331	HOMOLOGOUS_SUPERFAMILY
NP_462349.1|NP_463015.1	G3DSA:2.40.30.10:FF:000001	NULL_TYPE
NP_462349.1|NP_463015.1	G3DSA:3.40.50.300:FF:000003	NULL_TYPE
NP_462349.1|NP_463015.1	PF03143	DOMAIN
NP_462349.1|NP_463015.1	PF00009	DOMAIN
NP_462349.1|NP_463015.1	PF03144	DOMAIN
NP_462349.1|NP_463015.1	PTHR43721	NULL_TYPE
NP_462349.1|NP_463015.1	cd01884	DOMAIN
NP_462349.1|NP_463015.1	cd03707	NULL_TYPE
NP_462349.1|NP_463015.1	cd03697	DOMAIN
NP_462349.1|NP_463015.1	SSF50465	HOMOLOGOUS_SUPERFAMILY
NP_462349.1|NP_463015.1	SSF50447	HOMOLOGOUS_SUPERFAMILY
NP_462349.1|NP_463015.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463067.1	PF04865	DOMAIN
NP_463067.1	PTHR35862	NULL_TYPE
NP_459811.1	G3DSA:3.40.720.10:FF:000019	NULL_TYPE
NP_459811.1	PF00884	DOMAIN
NP_459811.1	PTHR30443	FAMILY
NP_459811.1	cd16017	NULL_TYPE
NP_459811.1	SSF53649	HOMOLOGOUS_SUPERFAMILY
NP_460328.1	PF08965	FAMILY
NP_460328.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_462905.1	G3DSA:1.10.10.10:FF:000081	NULL_TYPE
NP_462905.1	PF08220	DOMAIN
NP_462905.1	G3DSA:3.30.750.70:FF:000001	NULL_TYPE
NP_462905.1	PF00455	DOMAIN
NP_462905.1	PTHR30363	NULL_TYPE
NP_462905.1	cd00090	DOMAIN
NP_462905.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_462905.1	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_459447.1	PF00216	FAMILY
NP_459447.1	G3DSA:4.10.520.10:FF:000001	NULL_TYPE
NP_459447.1	PTHR33175	FAMILY
NP_459447.1	cd13831	NULL_TYPE
NP_459447.1	SSF47729	HOMOLOGOUS_SUPERFAMILY
NP_460853.1	PF13226	DOMAIN
NP_460780.1	PF00425	DOMAIN
NP_460780.1	PF04715	DOMAIN
NP_460780.1	G3DSA:3.60.120.10:FF:000004	NULL_TYPE
NP_460780.1	PTHR11236	FAMILY
