id_net	tf	tg	status	org_reference	id_net_reference	count_org_reference	string	tu_unit
390_new	WP_000392691.1	WP_000138487.1	New	Ecoli,Ecoli	1958,1959	1	F	283_tu
391_new	WP_000392691.1	WP_000140050.1	New	Ecoli	2002	1	F	290_tu
392_new	WP_000392691.1	WP_000157630.1	New	Salmon	675	1	NOT_STRAND	NOT_TU_REFER
426	WP_000392691.1	WP_000160859.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	284_tu
427	WP_000392691.1	WP_000166801.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	285_tu
393_new	WP_000392691.1	WP_000168845.1	New	Ecoli,Salmon	2022,730	2	F	286_tu
428	WP_000392691.1	WP_000170400.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
394_new	WP_000392691.1	WP_000180688.1	New	Ecoli,Salmon	2016,723	2	R	317_tu
429	WP_000392691.1	WP_000184741.1	Known	Bacsu,Ecoli,Ecoli,Salmon	912,1925,1936,710	3	F	315_tu
430	WP_000392691.1	WP_000186223.1	Known	Bacsu	840	1	F	298_tu
397_new	WP_000392691.1	WP_000193707.1	New	Ecoli	1966	1	R	287_tu
398_new	WP_000392691.1	WP_000197018.1	New	Ecoli,Salmon,Salmon	1999,669,736	2	F	290_tu
295_tu	WP_000392691.1	WP_000248732.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	295_tu
399_new	WP_000392691.1	WP_000260117.1	New	Ecoli,Ecoli	1984,1985	1	NOT_STRAND	NOT_TU_REFER
431	WP_000392691.1	WP_000262640.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
295_tu	WP_000392691.1	WP_000273358.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	295_tu
400_new	WP_000392691.1	WP_000282298.1	New	Myctu	1895	1	F	288_tu
401_new	WP_000392691.1	WP_000282386.1	New	Bacsu	2600	1	F	304_tu
295_tu	WP_000392691.1	WP_000312015.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	295_tu
402_new	WP_000392691.1	WP_000392691.1	New	Ecoli,Myctu,Pseudo,Pseudo,Pseudo,Salmon	1953,155,593,625,626,718	4	NOT_STRAND	NOT_TU_REFER
432	WP_000392691.1	WP_000422908.1	Known	Bacsu	390	1	F	289_tu
404_new	WP_000392691.1	WP_000427767.1	New	Ecoli	2003	1	NOT_STRAND	NOT_TU_REFER
433	WP_000392691.1	WP_000432915.1	Known	Ecoli,Salmon	1931,765	2	NOT_STRAND	NOT_TU_REFER
406_new	WP_000392691.1	WP_000448224.1	New	Bacsu	225	1	NOT_STRAND	NOT_TU_REFER
295_tu	WP_000392691.1	WP_000460242.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	295_tu
407_new	WP_000392691.1	WP_000503590.1	New	Ecoli	1964	1	F	291_tu
408_new	WP_000392691.1	WP_000521533.1	New	Ecoli	2000	1	F	290_tu
279_tu	WP_000392691.1	WP_000538766.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	279_tu
409_new	WP_000392691.1	WP_000551342.1	New	Ecoli	1963	1	F	291_tu
410_new	WP_000392691.1	WP_000562498.1	New	Ecoli	1995	1	F	292_tu
434	WP_000392691.1	WP_000570807.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
435	WP_000392691.1	WP_000594530.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
287_tu	WP_000392691.1	WP_000606693.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	287_tu
411_new	WP_000392691.1	WP_000608509.1	New	Bacsu	556	1	NOT_STRAND	NOT_TU_REFER
436	WP_000392691.1	WP_000610051.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
412_new	WP_000392691.1	WP_000613722.1	New	Salmon	648	1	NOT_STRAND	NOT_TU_REFER
437	WP_000392691.1	WP_000616840.1	Known	Bacsu	1602	1	NOT_STRAND	NOT_TU_REFER
438	WP_000392691.1	WP_000625878.1	Known	Bacsu	914	1	F	315_tu
415_new	WP_000392691.1	WP_000660710.1	New	Ecoli	1956	1	R	293_tu
439	WP_000392691.1	WP_000670950.1	Known	Bacsu	2193	1	F	300_tu
440	WP_000392691.1	WP_000683687.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
417_new	WP_000392691.1	WP_000692521.1	New	Ecoli	1997	1	F	294_tu
418_new	WP_000392691.1	WP_000697334.1	New	Salmon	671	1	R	295_tu
441	WP_000392691.1	WP_000729744.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	296_tu
442	WP_000392691.1	WP_000735038.1	Known	Bacsu	133	1	R	297_tu
443	WP_000392691.1	WP_000737196.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	298_tu
444	WP_000392691.1	WP_000754443.1	Known	Bacsu	1603	1	F	299_tu
290_tu	WP_000392691.1	WP_000786734.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	290_tu
445	WP_000392691.1	WP_000789821.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
421_new	WP_000392691.1	WP_000829632.1	New	Ecoli	2001	1	F	290_tu
304_tu	WP_000392691.1	WP_000842277.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	304_tu
422_new	WP_000392691.1	WP_000855514.1	New	Ecoli	1994	1	F	294_tu
423_new	WP_000392691.1	WP_000863556.1	New	Ecoli,Myctu,Salmon	2013,165,768	3	R	301_tu
288_tu	WP_000392691.1	WP_000864185.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	288_tu
446	WP_000392691.1	WP_000876318.1	Known	Bacsu	380	1	NOT_STRAND	NOT_TU_REFER
425_new	WP_000392691.1	WP_000897044.1	New	Myctu	149	1	F	302_tu
447	WP_000392691.1	WP_000924990.1	Known	Bacsu	393	1	R	282_tu
448	WP_000392691.1	WP_000932073.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
449	WP_000392691.1	WP_000949467.1	Known	Ecoli,Salmon	1950,740	2	NOT_STRAND	NOT_TU_REFER
450	WP_000392691.1	WP_000951624.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
428_new	WP_000392691.1	WP_000954799.1	New	Ecoli,Salmon	1981,744	2	NOT_STRAND	NOT_TU_REFER
451	WP_000392691.1	WP_000974909.1	Known	Bacsu	1650	1	R	303_tu
452	WP_000392691.1	WP_000989088.1	Known	Bacsu,Ecoli	1651,1926	2	R	303_tu
431_new	WP_000392691.1	WP_001001524.1	New	Bacsu	2601	1	F	304_tu
432_new	WP_000392691.1	WP_001006450.1	New	Ecoli,Salmon	2025,732	2	F	305_tu
433_new	WP_000392691.1	WP_001008400.1	New	Salmon	727	1	R	306_tu
305_tu	WP_000392691.1	WP_001010508.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	305_tu
434_new	WP_000392691.1	WP_001010762.1	New	Ecoli,Salmon	1908,699	2	NOT_STRAND	NOT_TU_REFER
453	WP_000392691.1	WP_001015549.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
435_new	WP_000392691.1	WP_001020801.1	New	Ecoli	2018	1	F	307_tu
454	WP_000392691.1	WP_001032807.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	308_tu
455	WP_000392691.1	WP_001041583.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	309_tu
456	WP_000392691.1	WP_001045111.1	Known	Bacsu	392	1	R	282_tu
437_new	WP_000392691.1	WP_001052270.1	New	Ecoli,Ecoli	1903,1904	1	R	310_tu
457	WP_000392691.1	WP_001052571.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
438_new	WP_000392691.1	WP_001060842.1	New	Ecoli,Salmon	1988,743	2	R	311_tu
439_new	WP_000392691.1	WP_001062984.1	New	Myctu	128	1	F	312_tu
440_new	WP_000392691.1	WP_001074405.1	New	Ecoli,Salmon	2021,729	2	F	313_tu
441_new	WP_000392691.1	WP_001074622.1	New	Pseudo	622	1	F	314_tu
458	WP_000392691.1	WP_001078461.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
459	WP_000392691.1	WP_001080809.1	Known	Bacsu,Ecoli,Salmon	913,1935,708	3	F	315_tu
443_new	WP_000392691.1	WP_001081351.1	New	Bacsu,Ecoli	400,1924	2	NOT_STRAND	NOT_TU_REFER
444_new	WP_000392691.1	WP_001085655.1	New	Myctu	150	1	F	316_tu
445_new	WP_000392691.1	WP_001103231.1	New	Salmon	655	1	NOT_STRAND	NOT_TU_REFER
446_new	WP_000392691.1	WP_001115439.1	New	Ecoli,Salmon	2017,724	2	R	317_tu
447_new	WP_000392691.1	WP_001118725.1	New	Bacsu	2028	1	NOT_STRAND	NOT_TU_REFER
448_new	WP_000392691.1	WP_001125208.1	New	Ecoli,Salmon	1967,725	2	R	318_tu
449_new	WP_000392691.1	WP_001126259.1	New	Salmon	647	1	NOT_STRAND	NOT_TU_REFER
450_new	WP_000392691.1	WP_001151997.1	New	Bacsu	2279	1	NOT_STRAND	NOT_TU_REFER
451_new	WP_000392691.1	WP_001176863.1	New	Ecoli,Salmon,Salmon	1954,755,761	2	F	319_tu
460	WP_000392691.1	WP_001179385.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
461	WP_000392691.1	WP_001179886.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
462	WP_000392691.1	WP_001186804.1	Known	Ecoli,Salmon	1955,763	2	NOT_STRAND	NOT_TU_REFER
453_new	WP_000392691.1	WP_001190913.1	New	Salmon	646	1	NOT_STRAND	NOT_TU_REFER
463	WP_000392691.1	WP_001214661.1	Known	Bacsu	397	1	R	303_tu
464	WP_000392691.1	WP_001220199.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
465	WP_000392691.1	WP_001223713.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
466	WP_000392691.1	WP_001242427.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
467	WP_000392691.1	WP_001245577.1	Known	Bacsu	1601	1	NOT_STRAND	NOT_TU_REFER
468	WP_000392691.1	WP_001246685.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
456_new	WP_000392691.1	WP_001273085.1	New	Pseudo	623	1	F	320_tu
457_new	WP_000392691.1	WP_001273586.1	New	Pseudo	624	1	F	320_tu
458_new	WP_000392691.1	WP_001279338.1	New	Salmon	689	1	NOT_STRAND	NOT_TU_REFER
459_new	WP_000392691.1	WP_001283057.1	New	Ecoli	2008	1	R	321_tu
300_tu	WP_000392691.1	WP_001548422.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
300_tu	WP_000392691.1	WP_001788617.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
469	WP_000392691.1	WP_001794540.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	322_tu
470	WP_000392691.1	WP_001795344.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
306_tu	WP_000392691.1	WP_001795358.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	306_tu
298_tu	WP_000392691.1	WP_001822764.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	298_tu
471	WP_000392691.1	WP_010922821.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	323_tu
295_tu	WP_000392691.1	WP_015445903.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	295_tu
472	WP_000397416.1	WP_000397416.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	324_tu
473	WP_000397416.1	WP_000651051.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	325_tu
474	WP_000403915.1	WP_000403915.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	326_tu
475	WP_000403915.1	WP_000503590.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	327_tu
476	WP_000403915.1	WP_000551342.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	327_tu
460_new	WP_000411298.1	WP_000411298.1	New	Bacsu	2124	1	NOT_STRAND	NOT_TU_REFER
461_new	WP_000411298.1	WP_001797828.1	New	Bacsu	467	1	NOT_STRAND	NOT_TU_REFER
462_new	WP_000451438.1	WP_000258003.1	New	Bacsu	578	1	F	328_tu
463_new	WP_000451438.1	WP_000451438.1	New	Bacsu	2204	1	R	329_tu
464_new	WP_000451438.1	WP_000863968.1	New	Bacsu	2143	1	F	330_tu
465_new	WP_000455988.1	WP_000455988.1	New	Myctu	90	1	NOT_STRAND	NOT_TU_REFER
466_new	WP_000472302.1	WP_000472302.1	New	Pseudo	382	1	R	331_tu
467_new	WP_000477989.1	WP_000432352.1	New	Bacsu	396	1	F	332_tu
477	WP_000477989.1	WP_000991504.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
333_tu	WP_000480800.1	WP_000118314.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	333_tu
468_new	WP_000480800.1	WP_000150169.1	New	Ecoli	2688	1	R	333_tu
338_tu	WP_000480800.1	WP_000159631.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	338_tu
469_new	WP_000480800.1	WP_000160906.1	New	Ecoli	2692	1	NOT_STRAND	NOT_TU_REFER
336_tu	WP_000480800.1	WP_000257598.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	336_tu
470_new	WP_000480800.1	WP_000340119.1	New	Ecoli	2690	1	F	334_tu
337_tu	WP_000480800.1	WP_000342182.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	337_tu
471_new	WP_000480800.1	WP_000391031.1	New	Ecoli	2678	1	F	335_tu
472_new	WP_000480800.1	WP_000468384.1	New	Ecoli	2693	1	F	336_tu
473_new	WP_000480800.1	WP_000480800.1	New	Ecoli	2687	1	F	336_tu
474_new	WP_000480800.1	WP_000578458.1	New	Ecoli	2686	1	F	337_tu
475_new	WP_000480800.1	WP_000611464.1	New	Ecoli	2691	1	R	338_tu
476_new	WP_000480800.1	WP_000718953.1	New	Salmon	1020	1	NOT_STRAND	NOT_TU_REFER
477_new	WP_000480800.1	WP_000787940.1	New	Ecoli	2682	1	F	339_tu
478_new	WP_000480800.1	WP_000888997.1	New	Ecoli	2683	1	F	335_tu
479_new	WP_000480800.1	WP_000935991.1	New	Ecoli	2689	1	F	337_tu
333_tu	WP_000480800.1	WP_001048368.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	333_tu
334_tu	WP_000480800.1	WP_001049950.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	334_tu
333_tu	WP_000480800.1	WP_001091387.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	333_tu
336_tu	WP_000480800.1	WP_001118652.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	336_tu
334_tu	WP_000480800.1	WP_001795833.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	334_tu
480_new	WP_000483052.1	WP_000483052.1	New	Bacsu	1610	1	NOT_STRAND	NOT_TU_REFER
481_new	WP_000483052.1	WP_001045079.1	New	Bacsu	1118	1	F	340_tu
482_new	WP_000505015.1	WP_000040051.1	New	Bacsu	1293	1	F	341_tu
483_new	WP_000505015.1	WP_000437472.1	New	Bacsu	1292	1	F	341_tu
484_new	WP_000505015.1	WP_000473678.1	New	Bacsu	254	1	R	342_tu
478	WP_000551762.1	WP_000034716.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	343_tu
479	WP_000551762.1	WP_000149502.1	Known	Bacsu	1175	1	NOT_STRAND	NOT_TU_REFER
480	WP_000551762.1	WP_000182211.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	343_tu
481	WP_000551762.1	WP_000197635.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
482	WP_000551762.1	WP_000240642.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	344_tu
483	WP_000551762.1	WP_000353954.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	345_tu
486_new	WP_000551762.1	WP_000472302.1	New	Bacsu	68	1	R	346_tu
484	WP_000551762.1	WP_000551762.1	Known	Bacsu	96	1	F	347_tu
485	WP_000551762.1	WP_000627144.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	343_tu
488_new	WP_000551762.1	WP_000867697.1	New	Bacsu	1811	1	R	348_tu
486	WP_000551762.1	WP_000882069.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
487	WP_000551762.1	WP_000897132.1	Known	Bacsu	743	1	NOT_STRAND	NOT_TU_REFER
488	WP_000551762.1	WP_000917289.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	349_tu
490_new	WP_000551762.1	WP_001018928.1	New	Bacsu	355	1	F	350_tu
489	WP_000551762.1	WP_001049165.1	Known	Bacsu	67	1	NOT_STRAND	NOT_TU_REFER
492_new	WP_000551762.1	WP_001085219.1	New	Bacsu	1333	1	F	351_tu
490	WP_000551762.1	WP_001119021.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
351_tu	WP_000551762.1	WP_001802965.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	351_tu
493_new	WP_000584499.1	WP_000113265.1	New	Ecoli	3772	1	R	352_tu
494_new	WP_000584499.1	WP_000584499.1	New	Ecoli	3771	1	R	352_tu
495_new	WP_000584499.1-WP_000113265.1	WP_000113265.1	New	Ecoli	3774	1	R	353_tu
496_new	WP_000584499.1-WP_000113265.1	WP_000584499.1	New	Ecoli	3773	1	R	353_tu
497_new	WP_000624945.1	WP_000008673.1	New	Bacsu	1543	1	NOT_STRAND	NOT_TU_REFER
498_new	WP_000624945.1	WP_000023319.1	New	Bacsu	1111	1	R	357_tu
499_new	WP_000624945.1	WP_000047811.1	New	Bacsu	181	1	NOT_STRAND	NOT_TU_REFER
500_new	WP_000624945.1	WP_000094583.1	New	Bacsu	1122	1	NOT_STRAND	NOT_TU_REFER
368_tu	WP_000624945.1	WP_000121875.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	368_tu
354_tu	WP_000624945.1	WP_000129417.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	354_tu
368_tu	WP_000624945.1	WP_000134765.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	368_tu
501_new	WP_000624945.1	WP_000136162.1	New	Bacsu	2233	1	R	354_tu
502_new	WP_000624945.1	WP_000140050.1	New	Bacsu	1236	1	F	356_tu
363_tu	WP_000624945.1	WP_000186933.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
503_new	WP_000624945.1	WP_000193751.1	New	Bacsu	2275	1	NOT_STRAND	NOT_TU_REFER
356_tu	WP_000624945.1	WP_000197018.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	356_tu
504_new	WP_000624945.1	WP_000221945.1	New	Bacsu	1125	1	NOT_STRAND	NOT_TU_REFER
505_new	WP_000624945.1	WP_000383180.1	New	Bacsu	1113	1	R	357_tu
506_new	WP_000624945.1	WP_000406838.1	New	Bacsu	1952	1	R	355_tu
507_new	WP_000624945.1	WP_000427767.1	New	Bacsu	2228	1	F	367_tu
508_new	WP_000624945.1	WP_000448224.1	New	Bacsu	1210	1	NOT_STRAND	NOT_TU_REFER
368_tu	WP_000624945.1	WP_000494134.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	368_tu
509_new	WP_000624945.1	WP_000503590.1	New	Bacsu	1007	1	F	358_tu
363_tu	WP_000624945.1	WP_000514408.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
510_new	WP_000624945.1	WP_000521533.1	New	Bacsu	1232	1	F	356_tu
511_new	WP_000624945.1	WP_000531823.1	New	Bacsu	1128	1	NOT_STRAND	NOT_TU_REFER
512_new	WP_000624945.1	WP_000533238.1	New	Bacsu	1605	1	R	357_tu
513_new	WP_000624945.1	WP_000545928.1	New	Bacsu	1538	1	NOT_STRAND	NOT_TU_REFER
514_new	WP_000624945.1	WP_000551342.1	New	Bacsu	158	1	F	358_tu
515_new	WP_000624945.1	WP_000568351.1	New	Bacsu	1950	1	R	355_tu
516_new	WP_000624945.1	WP_000570687.1	New	Bacsu	2644	1	F	359_tu
517_new	WP_000624945.1	WP_000590809.1	New	Bacsu	150	1	NOT_STRAND	NOT_TU_REFER
518_new	WP_000624945.1	WP_000598482.1	New	Bacsu	2231	1	R	362_tu
363_tu	WP_000624945.1	WP_000606546.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
519_new	WP_000624945.1	WP_000612126.1	New	Bacsu	1539	1	NOT_STRAND	NOT_TU_REFER
491	WP_000624945.1	WP_000624945.1	Known	Bacsu	351	1	F	360_tu
521_new	WP_000624945.1	WP_000651160.1	New	Bacsu	18	1	F	361_tu
522_new	WP_000624945.1	WP_000654184.1	New	Bacsu	1895	1	NOT_STRAND	NOT_TU_REFER
523_new	WP_000624945.1	WP_000668894.1	New	Bacsu	2230	1	R	362_tu
524_new	WP_000624945.1	WP_000681757.1	New	Bacsu	23	1	NOT_STRAND	NOT_TU_REFER
525_new	WP_000624945.1	WP_000682619.1	New	Bacsu	2234	1	R	362_tu
526_new	WP_000624945.1	WP_000684743.1	New	Bacsu	442	1	NOT_STRAND	NOT_TU_REFER
363_tu	WP_000624945.1	WP_000692648.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
527_new	WP_000624945.1	WP_000706315.1	New	Bacsu	811	1	R	363_tu
528_new	WP_000624945.1	WP_000718953.1	New	Bacsu	1131	1	NOT_STRAND	NOT_TU_REFER
529_new	WP_000624945.1	WP_000729744.1	New	Bacsu	468	1	F	364_tu
530_new	WP_000624945.1	WP_000765183.1	New	Bacsu	1888	1	F	365_tu
531_new	WP_000624945.1	WP_000786734.1	New	Bacsu	1238	1	F	356_tu
368_tu	WP_000624945.1	WP_000819532.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	368_tu
532_new	WP_000624945.1	WP_000829632.1	New	Bacsu	1234	1	F	356_tu
533_new	WP_000624945.1	WP_000915997.1	New	Bacsu	2225	1	F	367_tu
363_tu	WP_000624945.1	WP_000934155.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
357_tu	WP_000624945.1	WP_000942744.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	357_tu
357_tu	WP_000624945.1	WP_001019340.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	357_tu
492	WP_000624945.1	WP_001052270.1	Known	Bacsu	19	1	R	366_tu
535_new	WP_000624945.1	WP_001067052.1	New	Bacsu	2227	1	F	367_tu
362_tu	WP_000624945.1	WP_001084442.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	362_tu
536_new	WP_000624945.1	WP_001096633.1	New	Bacsu	1951	1	R	355_tu
368_tu	WP_000624945.1	WP_001117767.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	368_tu
537_new	WP_000624945.1	WP_001118725.1	New	Bacsu	222	1	NOT_STRAND	NOT_TU_REFER
493	WP_000624945.1	WP_001126606.1	Known	Bacsu	990	1	F	360_tu
539_new	WP_000624945.1	WP_001180280.1	New	Bacsu	2226	1	F	367_tu
540_new	WP_000624945.1	WP_001261793.1	New	Bacsu	382	1	R	357_tu
541_new	WP_000624945.1	WP_001291533.1	New	Bacsu	2024	1	R	355_tu
542_new	WP_000624945.1	WP_001557361.1	New	Bacsu	2427	1	R	368_tu
363_tu	WP_000624945.1	WP_001795300.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	363_tu
543_new	WP_000624945.1	WP_072399972.1	New	Bacsu	1074	1	NOT_STRAND	NOT_TU_REFER
494	WP_000627144.1	WP_000034716.1	Known	Bacsu	832	1	R	369_tu
545_new	WP_000627144.1	WP_000108668.1	New	Bacsu	1366	1	R	370_tu
495	WP_000627144.1	WP_000182211.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	369_tu
496	WP_000627144.1	WP_000240642.1	Known	Bacsu,Myctu	1042,167	2	R	371_tu
497	WP_000627144.1	WP_000627144.1	Known	Bacsu	173	1	R	369_tu
498	WP_000627144.1	WP_000917289.1	Known	Bacsu,Myctu	164,169	2	R	372_tu
549_new	WP_000627144.1	WP_001104607.1	New	Bacsu	1282	1	R	370_tu
499	WP_000627144.1	WP_001119021.1	Known	Bacsu	831	1	R	370_tu
551_new	WP_000627144.1	WP_001190120.1	New	Bacsu	1396	1	R	370_tu
552_new	WP_000645452.1	WP_000607067.1	New	Bacsu	2335	1	F	373_tu
553_new	WP_000645452.1	WP_001792906.1	New	Bacsu	2333	1	F	373_tu
554_new	WP_000650082.1	WP_000032657.1	New	Bacsu	2599	1	NOT_STRAND	NOT_TU_REFER
500	WP_000650082.1	WP_000173331.1	Known	Ecoli,Salmon	3003,973	2	R	374_tu
501	WP_000650082.1	WP_000562498.1	Known	Bacsu,Ecoli,Salmon	2369,3002,972	3	F	375_tu
502	WP_000650082.1	WP_000692521.1	Known	Bacsu,Ecoli,Salmon	2370,3005,970	3	F	376_tu
503	WP_000650082.1	WP_000855514.1	Known	Bacsu,Ecoli,Salmon	2368,3001,971	3	F	376_tu
504	WP_000650082.1	WP_001071729.1	Known	Ecoli,Salmon,Salmon	3000,974,975	2	R	374_tu
505	WP_000653261.1	WP_000240580.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	378_tu
506	WP_000653261.1	WP_000653261.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	377_tu
507	WP_000653261.1	WP_000723836.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	378_tu
508	WP_000653261.1	WP_000877369.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	378_tu
509	WP_000653261.1	WP_001159430.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	378_tu
510	WP_000654030.1	WP_000279414.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	379_tu
511	WP_000654030.1	WP_000654030.1	Known	Bacsu,Ecoli	57,2479	2	F	380_tu
512	WP_000654030.1	WP_001074749.1	Known	Bacsu	1253	1	F	381_tu
513	WP_000654030.1	WP_001085507.1	Known	Bacsu	1254	1	F	383_tu
514	WP_000654030.1	WP_001121760.1	Known	Bacsu	841	1	F	382_tu
515	WP_000654030.1	WP_001260089.1	Known	Bacsu	1523	1	F	383_tu
565_new	WP_000662022.1	WP_001008400.1	New	Myctu	1111	1	R	384_tu
384_tu	WP_000662022.1	WP_001795358.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	384_tu
516	WP_000667382.1	WP_000291444.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
