category	id_go	description_go
MOLECULAR_FUNCTION	GO:0008851	ethanolamine ammonia-lyase activity
MOLECULAR_FUNCTION	GO:0008852	exodeoxyribonuclease I activity
MOLECULAR_FUNCTION	GO:0008853	exodeoxyribonuclease III activity
MOLECULAR_FUNCTION	GO:0008855	exodeoxyribonuclease VII activity
MOLECULAR_FUNCTION	GO:0008861	formate C-acetyltransferase activity
MOLECULAR_FUNCTION	GO:0008863	formate dehydrogenase (NAD+) activity
MOLECULAR_FUNCTION	GO:0008864	formyltetrahydrofolate deformylase activity
MOLECULAR_FUNCTION	GO:0008869	galactonate dehydratase activity
MOLECULAR_FUNCTION	GO:0008878	glucose-1-phosphate adenylyltransferase activity
MOLECULAR_FUNCTION	GO:0008879	glucose-1-phosphate thymidylyltransferase activity
MOLECULAR_FUNCTION	GO:0008880	glucuronate isomerase activity
MOLECULAR_FUNCTION	GO:0008882	[glutamate-ammonia-ligase] adenylyltransferase activity
MOLECULAR_FUNCTION	GO:0008883	glutamyl-tRNA reductase activity
MOLECULAR_FUNCTION	GO:0008887	glycerate kinase activity
MOLECULAR_FUNCTION	GO:0008892	guanine deaminase activity
MOLECULAR_FUNCTION	GO:0008897	holo-[acyl-carrier-protein] synthase activity
MOLECULAR_FUNCTION	GO:0008901	ferredoxin hydrogenase activity
MOLECULAR_FUNCTION	GO:0008907	integrase activity
MOLECULAR_FUNCTION	GO:0008909	isochorismate synthase activity
MOLECULAR_FUNCTION	GO:0008914	leucyltransferase activity
MOLECULAR_FUNCTION	GO:0008915	lipid-A-disaccharide synthase activity
MOLECULAR_FUNCTION	GO:0008918	lipopolysaccharide 3-alpha-galactosyltransferase activity
MOLECULAR_FUNCTION	GO:0008924	malate dehydrogenase (quinone) activity
MOLECULAR_FUNCTION	GO:0008927	mannonate dehydratase activity
MOLECULAR_FUNCTION	GO:0008929	methylglyoxal synthase activity
MOLECULAR_FUNCTION	GO:0008934	inositol monophosphate 1-phosphatase activity
MOLECULAR_FUNCTION	GO:0008939	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity
MOLECULAR_FUNCTION	GO:0008940	nitrate reductase activity
MOLECULAR_FUNCTION	GO:0008942	nitrite reductase [NAD(P)H] activity
MOLECULAR_FUNCTION	GO:0008961	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity
MOLECULAR_FUNCTION	GO:0008962	phosphatidylglycerophosphatase activity
MOLECULAR_FUNCTION	GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity
MOLECULAR_FUNCTION	GO:0008964	phosphoenolpyruvate carboxylase activity
MOLECULAR_FUNCTION	GO:0008966	phosphoglucosamine mutase activity
MOLECULAR_FUNCTION	GO:0008972	phosphomethylpyrimidine kinase activity
MOLECULAR_FUNCTION	GO:0008973	phosphopentomutase activity
MOLECULAR_FUNCTION	GO:0008976	polyphosphate kinase activity
MOLECULAR_FUNCTION	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
MOLECULAR_FUNCTION	GO:0008984	protein-glutamate methylesterase activity
MOLECULAR_FUNCTION	GO:0008986	pyruvate, water dikinase activity
MOLECULAR_FUNCTION	GO:0008987	quinolinate synthetase A activity
MOLECULAR_FUNCTION	GO:0008990	rRNA (guanine-N2-)-methyltransferase activity
MOLECULAR_FUNCTION	GO:0008993	rhamnulokinase activity
MOLECULAR_FUNCTION	GO:0008998	ribonucleoside-triphosphate reductase activity
MOLECULAR_FUNCTION	GO:0009001	serine O-acetyltransferase activity
MOLECULAR_FUNCTION	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity
MOLECULAR_FUNCTION	GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity
MOLECULAR_FUNCTION	GO:0009015	N-succinylarginine dihydrolase activity
MOLECULAR_FUNCTION	GO:0009017	succinylglutamate desuccinylase activity
MOLECULAR_FUNCTION	GO:0009020	tRNA (guanosine-2'-O-)-methyltransferase activity
MOLECULAR_FUNCTION	GO:0009022	phosphate-dependent exonuclease activity
MOLECULAR_FUNCTION	GO:0009029	tetraacyldisaccharide 4'-kinase activity
MOLECULAR_FUNCTION	GO:0009030	thiamine-phosphate kinase activity
MOLECULAR_FUNCTION	GO:0009039	urease activity
MOLECULAR_FUNCTION	GO:0009045	xylose isomerase activity
MOLECULAR_FUNCTION	GO:0009055	electron transfer activity
MOLECULAR_FUNCTION	GO:0009378	four-way junction helicase activity
MOLECULAR_FUNCTION	GO:0009381	excinuclease ABC activity
MOLECULAR_FUNCTION	GO:0009486	cytochrome bo3 ubiquinol oxidase activity
MOLECULAR_FUNCTION	GO:0009882	blue light photoreceptor activity
MOLECULAR_FUNCTION	GO:0009982	pseudouridine synthase activity
MOLECULAR_FUNCTION	GO:0010181	FMN binding
MOLECULAR_FUNCTION	GO:0010309	acireductone dioxygenase [iron(II)-requiring] activity
MOLECULAR_FUNCTION	GO:0010945	CoA pyrophosphatase activity
MOLECULAR_FUNCTION	GO:0015035	protein-disulfide reductase activity
MOLECULAR_FUNCTION	GO:0015036	disulfide oxidoreductase activity
MOLECULAR_FUNCTION	GO:0015075	monoatomic ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015078	proton transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015079	potassium ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015081	sodium ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015087	cobalt ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015093	ferrous iron transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015095	magnesium ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015099	nickel cation transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015103	inorganic anion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015105	arsenite transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015109	chromate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015112	nitrate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015128	gluconate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015129	lactate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015144	carbohydrate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015153	rhamnose transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015159	polysaccharide transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015173	aromatic amino acid transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015204	urea transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015205	nucleobase transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015209	cytosine transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015225	biotin transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015232	heme transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015233	pantothenate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015234	thiamine transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015267	channel activity
MOLECULAR_FUNCTION	GO:0015288	porin activity
MOLECULAR_FUNCTION	GO:0015293	symporter activity
MOLECULAR_FUNCTION	GO:0015297	antiporter activity
MOLECULAR_FUNCTION	GO:0015299	obsolete solute:proton antiporter activity
MOLECULAR_FUNCTION	GO:0015385	sodium:proton antiporter activity
MOLECULAR_FUNCTION	GO:0015408	ABC-type ferric iron transporter activity
MOLECULAR_FUNCTION	GO:0015416	ABC-type phosphonate transporter activity
MOLECULAR_FUNCTION	GO:0015417	ABC-type polyamine transporter activity
MOLECULAR_FUNCTION	GO:0015419	ABC-type sulfate transporter activity
MOLECULAR_FUNCTION	GO:0015444	P-type magnesium transporter activity
MOLECULAR_FUNCTION	GO:0015450	protein-transporting ATPase activity
MOLECULAR_FUNCTION	GO:0015473	fimbrial usher porin activity
MOLECULAR_FUNCTION	GO:0015501	glutamate:sodium symporter activity
MOLECULAR_FUNCTION	GO:0015556	C4-dicarboxylate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015558	secondary active p-aminobenzoyl-glutamate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015562	efflux transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015577	galactitol transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015594	ABC-type putrescine transporter activity
MOLECULAR_FUNCTION	GO:0015643	toxic substance binding
MOLECULAR_FUNCTION	GO:0015649	2-keto-3-deoxygluconate:proton symporter activity
MOLECULAR_FUNCTION	GO:0015658	branched-chain amino acid transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015661	L-lysine efflux transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0015926	glucosidase activity
MOLECULAR_FUNCTION	GO:0015930	glutamate synthase activity
MOLECULAR_FUNCTION	GO:0016151	nickel cation binding
MOLECULAR_FUNCTION	GO:0016153	urocanate hydratase activity
MOLECULAR_FUNCTION	GO:0016158	3-phytase activity
MOLECULAR_FUNCTION	GO:0016209	antioxidant activity
MOLECULAR_FUNCTION	GO:0016301	kinase activity
MOLECULAR_FUNCTION	GO:0016407	acetyltransferase activity
MOLECULAR_FUNCTION	GO:0016410	N-acyltransferase activity
MOLECULAR_FUNCTION	GO:0016429	tRNA (adenine-N1-)-methyltransferase activity
MOLECULAR_FUNCTION	GO:0016462	pyrophosphatase activity
MOLECULAR_FUNCTION	GO:0016491	oxidoreductase activity
MOLECULAR_FUNCTION	GO:0016597	amino acid binding
MOLECULAR_FUNCTION	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
MOLECULAR_FUNCTION	GO:0016615	malate dehydrogenase activity
MOLECULAR_FUNCTION	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
MOLECULAR_FUNCTION	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
MOLECULAR_FUNCTION	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
MOLECULAR_FUNCTION	GO:0016625	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
MOLECULAR_FUNCTION	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors
MOLECULAR_FUNCTION	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
MOLECULAR_FUNCTION	GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors
MOLECULAR_FUNCTION	GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
MOLECULAR_FUNCTION	GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors
MOLECULAR_FUNCTION	GO:0016651	oxidoreductase activity, acting on NAD(P)H
MOLECULAR_FUNCTION	GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor
MOLECULAR_FUNCTION	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
MOLECULAR_FUNCTION	GO:0016657	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor
MOLECULAR_FUNCTION	GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors
MOLECULAR_FUNCTION	GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
MOLECULAR_FUNCTION	GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
MOLECULAR_FUNCTION	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
MOLECULAR_FUNCTION	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
MOLECULAR_FUNCTION	GO:0016706	2-oxoglutarate-dependent dioxygenase activity
MOLECULAR_FUNCTION	GO:0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen
MOLECULAR_FUNCTION	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
MOLECULAR_FUNCTION	GO:0016740	transferase activity
MOLECULAR_FUNCTION	GO:0016741	transferase activity, transferring one-carbon groups
MOLECULAR_FUNCTION	GO:0016743	carboxyl- or carbamoyltransferase activity
MOLECULAR_FUNCTION	GO:0016746	acyltransferase activity
MOLECULAR_FUNCTION	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
MOLECULAR_FUNCTION	GO:0016755	aminoacyltransferase activity
MOLECULAR_FUNCTION	GO:0016757	glycosyltransferase activity
MOLECULAR_FUNCTION	GO:0016758	hexosyltransferase activity
MOLECULAR_FUNCTION	GO:0016760	cellulose synthase (UDP-forming) activity
MOLECULAR_FUNCTION	GO:0016763	pentosyltransferase activity
MOLECULAR_FUNCTION	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups
MOLECULAR_FUNCTION	GO:0016772	transferase activity, transferring phosphorus-containing groups
MOLECULAR_FUNCTION	GO:0016773	phosphotransferase activity, alcohol group as acceptor
MOLECULAR_FUNCTION	GO:0016774	phosphotransferase activity, carboxyl group as acceptor
MOLECULAR_FUNCTION	GO:0016775	phosphotransferase activity, nitrogenous group as acceptor
MOLECULAR_FUNCTION	GO:0016779	nucleotidyltransferase activity
MOLECULAR_FUNCTION	GO:0016780	phosphotransferase activity, for other substituted phosphate groups
MOLECULAR_FUNCTION	GO:0016783	sulfurtransferase activity
MOLECULAR_FUNCTION	GO:0016787	hydrolase activity
MOLECULAR_FUNCTION	GO:0016788	hydrolase activity, acting on ester bonds
MOLECULAR_FUNCTION	GO:0016790	thiolester hydrolase activity
MOLECULAR_FUNCTION	GO:0016791	phosphatase activity
MOLECULAR_FUNCTION	GO:0016798	hydrolase activity, acting on glycosyl bonds
MOLECULAR_FUNCTION	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds
MOLECULAR_FUNCTION	GO:0016805	dipeptidase activity
MOLECULAR_FUNCTION	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
MOLECULAR_FUNCTION	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
MOLECULAR_FUNCTION	GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
MOLECULAR_FUNCTION	GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
MOLECULAR_FUNCTION	GO:0016817	hydrolase activity, acting on acid anhydrides
MOLECULAR_FUNCTION	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
MOLECULAR_FUNCTION	GO:0016829	lyase activity
MOLECULAR_FUNCTION	GO:0016830	carbon-carbon lyase activity
MOLECULAR_FUNCTION	GO:0016831	carboxy-lyase activity
MOLECULAR_FUNCTION	GO:0016832	aldehyde-lyase activity
MOLECULAR_FUNCTION	GO:0016833	oxo-acid-lyase activity
MOLECULAR_FUNCTION	GO:0016835	carbon-oxygen lyase activity
MOLECULAR_FUNCTION	GO:0016836	hydro-lyase activity
MOLECULAR_FUNCTION	GO:0016844	strictosidine synthase activity
MOLECULAR_FUNCTION	GO:0016846	carbon-sulfur lyase activity
MOLECULAR_FUNCTION	GO:0016852	sirohydrochlorin cobaltochelatase activity
MOLECULAR_FUNCTION	GO:0016853	isomerase activity
MOLECULAR_FUNCTION	GO:0016855	racemase and epimerase activity, acting on amino acids and derivatives
MOLECULAR_FUNCTION	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives
MOLECULAR_FUNCTION	GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
MOLECULAR_FUNCTION	GO:0016866	intramolecular transferase activity
MOLECULAR_FUNCTION	GO:0016868	intramolecular transferase activity, phosphotransferases
MOLECULAR_FUNCTION	GO:0016872	intramolecular lyase activity
MOLECULAR_FUNCTION	GO:0016874	ligase activity
MOLECULAR_FUNCTION	GO:0016879	ligase activity, forming carbon-nitrogen bonds
MOLECULAR_FUNCTION	GO:0016881	acid-amino acid ligase activity
MOLECULAR_FUNCTION	GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
MOLECULAR_FUNCTION	GO:0016887	ATP hydrolysis activity
MOLECULAR_FUNCTION	GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters
MOLECULAR_FUNCTION	GO:0016899	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor
MOLECULAR_FUNCTION	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
MOLECULAR_FUNCTION	GO:0016920	pyroglutamyl-peptidase activity
MOLECULAR_FUNCTION	GO:0016977	chitosanase activity
MOLECULAR_FUNCTION	GO:0016984	ribulose-bisphosphate carboxylase activity
MOLECULAR_FUNCTION	GO:0016985	mannan endo-1,4-beta-mannosidase activity
MOLECULAR_FUNCTION	GO:0016987	sigma factor activity
MOLECULAR_FUNCTION	GO:0016989	sigma factor antagonist activity
MOLECULAR_FUNCTION	GO:0016992	lipoate synthase activity
MOLECULAR_FUNCTION	GO:0016993	precorrin-8X methylmutase activity
MOLECULAR_FUNCTION	GO:0016994	precorrin-6A reductase activity
MOLECULAR_FUNCTION	GO:0017040	N-acylsphingosine amidohydrolase activity
MOLECULAR_FUNCTION	GO:0017057	6-phosphogluconolactonase activity
MOLECULAR_FUNCTION	GO:0017061	S-methyl-5-thioadenosine phosphorylase activity
MOLECULAR_FUNCTION	GO:0017076	purine nucleotide binding
MOLECULAR_FUNCTION	GO:0017108	5'-flap endonuclease activity
MOLECULAR_FUNCTION	GO:0017110	nucleoside diphosphate phosphatase activity
MOLECULAR_FUNCTION	GO:0017111	ribonucleoside triphosphate phosphatase activity
MOLECULAR_FUNCTION	GO:0017150	tRNA dihydrouridine synthase activity
MOLECULAR_FUNCTION	GO:0018576	catechol 1,2-dioxygenase activity
MOLECULAR_FUNCTION	GO:0018578	protocatechuate 3,4-dioxygenase activity
MOLECULAR_FUNCTION	GO:0018580	nitronate monooxygenase activity
MOLECULAR_FUNCTION	GO:0018738	S-formylglutathione hydrolase activity
MOLECULAR_FUNCTION	GO:0018741	alkyl sulfatase activity
MOLECULAR_FUNCTION	GO:0018845	2-hydroxychromene-2-carboxylate isomerase activity
MOLECULAR_FUNCTION	GO:0018849	muconate cycloisomerase activity
MOLECULAR_FUNCTION	GO:0018850	chloromuconate cycloisomerase activity
MOLECULAR_FUNCTION	GO:0019104	DNA N-glycosylase activity
MOLECULAR_FUNCTION	GO:0019120	hydrolase activity, acting on acid halide bonds, in C-halide compounds
MOLECULAR_FUNCTION	GO:0019134	glucosamine-1-phosphate N-acetyltransferase activity
MOLECULAR_FUNCTION	GO:0019205	nucleobase-containing compound kinase activity
MOLECULAR_FUNCTION	GO:0019213	deacetylase activity
MOLECULAR_FUNCTION	GO:0019239	deaminase activity
MOLECULAR_FUNCTION	GO:0019534	toxin transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0019825	oxygen binding
MOLECULAR_FUNCTION	GO:0019843	rRNA binding
MOLECULAR_FUNCTION	GO:0019865	immunoglobulin binding
MOLECULAR_FUNCTION	GO:0020037	heme binding
MOLECULAR_FUNCTION	GO:0022857	transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0022872	protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0022877	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity
MOLECULAR_FUNCTION	GO:0030060	L-malate dehydrogenase activity
MOLECULAR_FUNCTION	GO:0030145	manganese ion binding
MOLECULAR_FUNCTION	GO:0030151	molybdenum ion binding
MOLECULAR_FUNCTION	GO:0030170	pyridoxal phosphate binding
MOLECULAR_FUNCTION	GO:0030234	enzyme regulator activity
MOLECULAR_FUNCTION	GO:0030246	carbohydrate binding
MOLECULAR_FUNCTION	GO:0030248	cellulose binding
MOLECULAR_FUNCTION	GO:0030410	nicotianamine synthase activity
MOLECULAR_FUNCTION	GO:0030429	kynureninase activity
MOLECULAR_FUNCTION	GO:0030527	structural constituent of chromatin
MOLECULAR_FUNCTION	GO:0030570	pectate lyase activity
MOLECULAR_FUNCTION	GO:0030599	pectinesterase activity
MOLECULAR_FUNCTION	GO:0030604	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity
MOLECULAR_FUNCTION	GO:0030697	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity
MOLECULAR_FUNCTION	GO:0030788	precorrin-2 C20-methyltransferase activity
MOLECULAR_FUNCTION	GO:0030955	potassium ion binding
MOLECULAR_FUNCTION	GO:0030973	molybdate ion binding
MOLECULAR_FUNCTION	GO:0030975	thiamine binding
MOLECULAR_FUNCTION	GO:0030976	thiamine pyrophosphate binding
MOLECULAR_FUNCTION	GO:0030983	mismatched DNA binding
MOLECULAR_FUNCTION	GO:0031071	cysteine desulfurase activity
MOLECULAR_FUNCTION	GO:0031072	heat shock protein binding
MOLECULAR_FUNCTION	GO:0031386	protein tag
MOLECULAR_FUNCTION	GO:0031402	sodium ion binding
MOLECULAR_FUNCTION	GO:0031419	cobalamin binding
MOLECULAR_FUNCTION	GO:0032217	riboflavin transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0032549	ribonucleoside binding
MOLECULAR_FUNCTION	GO:0032559	adenyl ribonucleotide binding
MOLECULAR_FUNCTION	GO:0032977	membrane insertase activity
MOLECULAR_FUNCTION	GO:0033218	amide binding
MOLECULAR_FUNCTION	GO:0033265	choline binding
MOLECULAR_FUNCTION	GO:0033592	RNA strand annealing activity
MOLECULAR_FUNCTION	GO:0033711	4-phosphoerythronate dehydrogenase activity
MOLECULAR_FUNCTION	GO:0033735	aspartate dehydrogenase activity
MOLECULAR_FUNCTION	GO:0033739	preQ1 synthase activity
MOLECULAR_FUNCTION	GO:0033743	peptide-methionine (R)-S-oxide reductase activity
MOLECULAR_FUNCTION	GO:0033819	lipoyl(octanoyl) transferase activity
MOLECULAR_FUNCTION	GO:0033856	pyridoxine 5'-phosphate synthase activity
MOLECULAR_FUNCTION	GO:0033862	UMP kinase activity
MOLECULAR_FUNCTION	GO:0033897	ribonuclease T2 activity
MOLECULAR_FUNCTION	GO:0033922	peptidoglycan beta-N-acetylmuramidase activity
MOLECULAR_FUNCTION	GO:0033958	DNA-deoxyinosine glycosylase activity
MOLECULAR_FUNCTION	GO:0033971	hydroxyisourate hydrolase activity
MOLECULAR_FUNCTION	GO:0034057	RNA strand-exchange activity
MOLECULAR_FUNCTION	GO:0034228	ethanolamine transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0034257	nicotinamide riboside transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0034618	arginine binding
MOLECULAR_FUNCTION	GO:0034639	L-amino acid efflux transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0035438	cyclic-di-GMP binding
MOLECULAR_FUNCTION	GO:0035596	methylthiotransferase activity
MOLECULAR_FUNCTION	GO:0035673	oligopeptide transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0036054	protein-malonyllysine demalonylase activity
MOLECULAR_FUNCTION	GO:0036055	protein-succinyllysine desuccinylase activity
MOLECULAR_FUNCTION	GO:0036094	small molecule binding
MOLECULAR_FUNCTION	GO:0036361	racemase activity, acting on amino acids and derivatives
MOLECULAR_FUNCTION	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity
MOLECULAR_FUNCTION	GO:0042242	cobyrinic acid a,c-diamide synthase activity
MOLECULAR_FUNCTION	GO:0042279	nitrite reductase (cytochrome, ammonia-forming) activity
MOLECULAR_FUNCTION	GO:0042410	6-carboxyhexanoate-CoA ligase activity
MOLECULAR_FUNCTION	GO:0042586	peptide deformylase activity
MOLECULAR_FUNCTION	GO:0042803	protein homodimerization activity
MOLECULAR_FUNCTION	GO:0042834	peptidoglycan binding
MOLECULAR_FUNCTION	GO:0042910	xenobiotic transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0042925	benzoate transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0043022	ribosome binding
MOLECULAR_FUNCTION	GO:0043115	precorrin-2 dehydrogenase activity
MOLECULAR_FUNCTION	GO:0043138	3'-5' DNA helicase activity
MOLECULAR_FUNCTION	GO:0043169	cation binding
MOLECULAR_FUNCTION	GO:0043531	ADP binding
MOLECULAR_FUNCTION	GO:0043546	molybdopterin cofactor binding
MOLECULAR_FUNCTION	GO:0043565	sequence-specific DNA binding
MOLECULAR_FUNCTION	GO:0043715	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity
MOLECULAR_FUNCTION	GO:0043743	LPPG:FO 2-phospho-L-lactate transferase activity
MOLECULAR_FUNCTION	GO:0043752	adenosylcobinamide kinase activity
MOLECULAR_FUNCTION	GO:0043768	S-ribosylhomocysteine lyase activity
MOLECULAR_FUNCTION	GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity
MOLECULAR_FUNCTION	GO:0043814	phospholactate guanylyltransferase activity
MOLECULAR_FUNCTION	GO:0043824	succinylglutamate-semialdehyde dehydrogenase activity
MOLECULAR_FUNCTION	GO:0043874	acireductone synthase activity
MOLECULAR_FUNCTION	GO:0044183	protein folding chaperone
MOLECULAR_FUNCTION	GO:0044877	protein-containing complex binding
MOLECULAR_FUNCTION	GO:0045135	poly(beta-D-mannuronate) lyase activity
MOLECULAR_FUNCTION	GO:0045148	tripeptide aminopeptidase activity
MOLECULAR_FUNCTION	GO:0045182	translation regulator activity
MOLECULAR_FUNCTION	GO:0045300	acyl-[acyl-carrier-protein] desaturase activity
MOLECULAR_FUNCTION	GO:0045301	tRNA-(2-methylthio-N-6-(cis-hydroxy)isopentenyl adenosine)-hydroxylase activity
MOLECULAR_FUNCTION	GO:0046026	precorrin-4 C11-methyltransferase activity
MOLECULAR_FUNCTION	GO:0046353	aminoglycoside 3-N-acetyltransferase activity
MOLECULAR_FUNCTION	GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity
MOLECULAR_FUNCTION	GO:0046556	alpha-L-arabinofuranosidase activity
MOLECULAR_FUNCTION	GO:0046872	metal ion binding
MOLECULAR_FUNCTION	GO:0046873	metal ion transmembrane transporter activity
MOLECULAR_FUNCTION	GO:0046912	acyltransferase activity, acyl groups converted into alkyl on transfer
MOLECULAR_FUNCTION	GO:0046914	transition metal ion binding
MOLECULAR_FUNCTION	GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity
MOLECULAR_FUNCTION	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism
MOLECULAR_FUNCTION	GO:0046983	protein dimerization activity
MOLECULAR_FUNCTION	GO:0047070	3-carboxyethylcatechol 2,3-dioxygenase activity
MOLECULAR_FUNCTION	GO:0047200	tetrahydrodipicolinate N-acetyltransferase activity
MOLECULAR_FUNCTION	GO:0047286	NAD+-diphthamide ADP-ribosyltransferase activity
MOLECULAR_FUNCTION	GO:0047324	phosphoenolpyruvate-glycerone phosphotransferase activity
MOLECULAR_FUNCTION	GO:0047343	glucose-1-phosphate cytidylyltransferase activity
MOLECULAR_FUNCTION	GO:0047355	CDP-glycerol glycerophosphotransferase activity
MOLECULAR_FUNCTION	GO:0047429	nucleoside triphosphate diphosphatase activity
MOLECULAR_FUNCTION	GO:0047448	5-dehydro-4-deoxyglucarate dehydratase activity
MOLECULAR_FUNCTION	GO:0047465	N-acylglucosamine-6-phosphate 2-epimerase activity
MOLECULAR_FUNCTION	GO:0047475	phenylacetate-CoA ligase activity
MOLECULAR_FUNCTION	GO:0047605	acetolactate decarboxylase activity
MOLECULAR_FUNCTION	GO:0047617	acyl-CoA hydrolase activity
MOLECULAR_FUNCTION	GO:0047808	D(-)-tartrate dehydratase activity
MOLECULAR_FUNCTION	GO:0047952	glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
MOLECULAR_FUNCTION	GO:0048029	monosaccharide binding
